0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,0.0,0.09884077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06591733,0.06894163,0.109973684,0.0,0.1772689,0.0,0.10793412,0.0,0.01273021,0.0,0.08259683,0.0,0.27579656
0.0,0.0,0.07422271,0.07345746,0.10101473,0.0,0.08149757,0.0,0.0,0.055197433,0.07105241,0.0,0.06939431,0.0,0.07410256,0.0,0.08062679,0.0,0.09726183,0.067922726,0.044949807,0.109299675,0.0
0.0,0.0932259,0.0,0.03737874,0.06864213,0.0,0.043342393,0.0,0.0,0.0985669,0.0,0.0,0.14583072,0.0,0.11798743,0.0,0.0672197,0.0,0.0,0.0645447,0.12108093,0.14218047,0.0
0.0,0.13046034,0.04785887,0.0,0.1511454,0.0,0.12957913,0.0,0.0,0.038604405,0.037165076,0.0,0.04586316,0.0,0.053448543,0.0,0.04669655,0.0,0.055402443,0.110498965,0.025554141,0.12772298,0.0
0.0,0.1461747,0.022356657,0.1219397,0.0,0.0,0.13343076,0.0,0.0,0.031969544,0.0560921,0.005565192,0.021124067,0.014852932,0.031436644,0.0,0.050204933,0.0,0.10070636,0.12086935,0.0028097443,0.13420202,0.006265183
0.0,0.0,0.0,0.06151397,0.0,0.0,0.21285646,0.18281427,0.0,0.0,0.06118885,0.14961916,0.0,0.10080648,0.0,0.096930325,0.04248908,0.0,0.055213567,0.019621788,0.0,0.0,0.016946027
0.0,0.07249431,0.05654853,0.051868066,0.08827114,0.0,0.0,0.07030581,0.0,0.059365146,0.06932325,0.0,0.05126215,0.0,0.06433579,0.0,0.08245779,0.0,0.08165313,0.053457003,0.07858227,0.12007555,0.0
0.0,0.0,0.029185358,0.0,0.0,0.003802502,0.37489727,0.0,0.0,0.044388503,0.09695859,0.03931101,0.0,0.0,0.0,0.0,0.10292673,0.0,0.121477164,0.0,0.14609468,0.040958222,0.0
0.0,0.0,0.0,0.0,0.0,0.04093718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03675622,0.0,0.003945992,0.0,0.9183606,0.0,0.0,0.0,0.0,0.0
0.0,0.026530392,0.05781987,0.034998592,0.053231206,0.0,0.059569858,0.0,0.0,0.0,0.016950862,0.0,0.04483451,0.0,0.15938109,0.0,0.082233086,0.0,0.0,0.108001426,0.047322582,0.19281107,0.1163153
0.0,0.05537229,0.0,0.0,0.031847082,0.0,0.02342377,0.005437266,0.0,0.020699162,0.0,0.11473954,0.0,0.0,0.07730804,0.013404694,0.16458872,0.015521839,0.20535326,0.05341623,0.04258045,0.12237037,0.053937282
0.09451092,0.0,0.05377168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17211065,0.0,0.0,0.0,0.2143166,0.0,0.20925851,0.0,0.121192224,0.0,0.08568915,0.0,0.049150255
0.0,0.0,0.2354806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042024836,0.0,0.0,0.0,0.4222082,0.0,0.117852844,0.0,0.0,0.0,0.1824335,0.0,0.0
0.0,0.18362457,0.0,0.20700188,0.094303735,0.098710746,0.17735033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08195373,0.0,0.0,0.028302748,0.0659342,0.0,0.041541874,0.021276267
0.0,0.0,0.01100385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19622189,0.11825542,0.05504715,0.0,0.0,0.0,0.20343177,0.0,0.14755629,0.06139204,0.008405301,0.11900686,0.07967939
0.0,0.0,0.0,0.05191856,0.03205164,0.06829017,0.20136832,0.03978487,0.0,0.0,0.12720932,0.16485845,0.0,0.06658131,0.07273441,0.0,0.013931721,0.0,0.10469085,0.032895535,0.0,0.0,0.02368483
0.0,0.07343897,0.0,0.031144276,0.06422278,0.0,0.034902588,0.0056991396,0.0,0.0,0.14681041,0.12751321,0.0,0.0,0.038541947,0.0,0.0,0.046613973,0.19844806,0.08734893,0.0,0.13376734,0.011548316
0.0,0.0,0.0,0.0,0.0,0.08125875,0.050551806,0.0,0.7432166,0.0,0.0,0.0,0.0,0.06824944,0.0,0.056723464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.085783385,0.0,0.012744181,0.06372877,0.012416501,0.03057908,0.0,0.0135675,0.0,0.17432204,0.07101108,0.007317431,0.007957353,0.0466516,0.017590923,0.14758512,0.026622152,0.0,0.069989316,0.04767533,0.1459736,0.018484548
0.0,0.084703475,0.04477666,0.06539874,0.10415078,0.0,0.08028728,0.0,0.0,0.051029954,0.07582416,0.0,0.04527866,0.0,0.08030473,0.0,0.08070691,0.0,0.08363058,0.0,0.030813396,0.1464441,0.02665064
0.0,0.0,0.084889606,0.0,0.0,0.0,0.10900115,0.10051654,0.0,0.050481465,0.12740248,0.029165633,0.08650432,0.0,0.06995989,0.0,0.1402934,0.0,0.20178555,0.0,0.0,0.0,0.0
0.0,0.085404225,0.0,0.11137863,0.13128787,0.0,0.10839173,0.0,0.0629935,0.016043764,0.041515257,0.016227521,0.0,0.06643438,0.009480002,0.0,0.04741997,0.063181154,0.08452252,0.15571938,0.0,0.0,0.0
0.2169943,0.0,0.1247875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065877266,0.0,0.0,0.0,0.34643054,0.0,0.13303746,0.0,0.016652318,0.0,0.09622061,0.0,0.0
