0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.13334808,0.0,0.03513986,0.13650408,0.11966114,0.0,0.0,0.0,0.03186701,0.0,0.0,0.12963104,0.0,0.008768976,0.0,0.15830572,0.0,0.24677412,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08743135,0.022635754,0.0,0.043549843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8463831,0.0,0.0,0.0
0.0,0.17592932,0.0,0.0,0.0,0.012512161,0.1286351,0.117397495,0.0,0.0,0.0,0.0,0.0,0.0,0.08088958,0.0,0.0,0.0,0.1940326,0.0,0.2906037,0.0,0.0
0.0,0.18353972,0.0,0.052889697,0.0,0.0,0.10920977,0.03792298,0.0,0.0,0.0,0.0,0.0,0.0,0.04272711,0.0,0.0,0.0,0.19698466,0.0,0.3767261,0.0,0.0
0.0,0.15693967,0.0,0.09062062,0.0,0.0,0.117668256,0.09177821,0.0,0.0,0.0,0.0,0.0,0.0,0.055033233,0.0,0.0,0.0,0.19086464,0.0,0.2970954,0.0,0.0
0.0,0.18584701,0.0,0.10010318,0.0,0.010979324,0.0,0.14443268,0.0,0.0,0.0,0.0,0.0,0.0,0.09673597,0.0,0.0,0.0,0.17764212,0.0,0.28425974,0.0,0.0
0.0,0.05859156,0.0,0.08110503,0.013730371,0.06715637,0.09015345,0.0,0.0,0.0,0.0,0.031360045,0.0,0.17992857,0.18895334,0.12523872,0.068429336,0.0,0.0,0.0064365403,0.08891668,0.0,0.0
0.025693187,0.0,0.055549838,0.008682075,0.043071844,0.01637529,0.0,0.0,0.0,0.53009254,0.06826871,0.0,0.06673603,0.0,0.0,0.0,0.019179078,0.0,0.04664923,0.08707065,0.009224403,0.023407131,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35973564,0.0,0.049613357,0.0,0.49952105,0.0,0.0,0.0,0.0,0.07436537,0.0,0.016764618,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.34219095,0.15685835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08871724,0.0,0.0,0.0,0.26281214,0.14942141,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8259315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011835499,0.0,0.16223302,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50212574,0.0,0.0,0.0,0.0,0.086300634,0.0,0.3173547,0.0,0.0,0.0,0.0,0.0,0.094218925,0.0,0.0
0.0,0.25886512,0.0,0.1015269,0.0,0.018561028,0.11749605,0.26083544,0.0,0.0,0.0,0.0,0.0,0.08414917,0.0,0.0,0.0068180677,0.0,0.0,0.0,0.1517482,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98662484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013375133,0.0
0.0,0.1603054,0.0,0.08051,0.0,0.0,0.11985003,0.0777597,0.0,0.0,0.0,0.0,0.0,0.0,0.049841017,0.0,0.0,0.0,0.19521348,0.0,0.31652045,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.22104202,0.0,0.06175272,0.096368715,0.07693449,0.064543724,0.054597232,0.0,0.0,0.0,0.13014254,0.0,0.0,0.10663913,0.0,0.060613196,0.0,0.0,0.0,0.12736619,0.0,0.0
0.0,0.0,0.88119185,0.0,0.0,0.0,0.0,0.0,0.037234675,0.0,0.0,0.08157349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.18121706,0.0,0.14041348,0.0,0.070193455,0.13954198,0.16514114,0.0,0.0,0.0,0.0,0.0,0.0,0.11524908,0.0,0.021909578,0.0,0.16633421,0.0,0.0,0.0,0.0
0.017359465,0.0,0.27756906,0.0,0.03464836,0.0,0.0,0.0,0.0,0.0,0.044399872,0.0,0.0,0.0,0.0,0.15578474,0.0,0.06614516,0.0,0.40409335,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
