0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,0.0,0.0,0.004452526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03969407,0.20710759,0.0,0.0,0.0,0.0,0.0,0.0,0.7487458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03342958,0.0,0.0,0.04998503,0.086146116,0.09791978,0.098714314,0.0,0.006745521,0.039126575,0.046625298,0.026058625,0.032238953,0.05205821,0.06754596,0.02731802,0.035395786,0.036748286,0.03928947,0.08840414,0.0,0.078148,0.05810231
0.0,0.0,0.0,0.0,0.021021316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34260428,0.0,0.080847256,0.23456937,0.015103128,0.13239771,0.0,0.0,0.0,0.0,0.17345706
0.0,0.0,0.24316688,0.0,0.0,0.17874157,0.23648846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13324207,0.0,0.20836103,0.0
0.0,0.0,0.18146785,0.024399996,0.12111965,0.0,0.16953638,0.0,0.0,0.037407085,0.0,0.0,0.0,0.047711264,0.030317016,0.0,0.03333787,0.008316874,0.046325147,0.13631687,0.0,0.13911715,0.024626803
0.0,0.0,0.14262328,0.014830565,0.0946597,0.1468789,0.0,0.13224323,0.0,0.032961458,0.0,0.021423494,0.0,0.039805498,0.02159892,0.0,0.0,0.0,0.026597504,0.09288991,0.10974383,0.12374376,0.0
0.0,0.0,0.045557253,0.04513086,0.0,0.0,0.38094673,0.0,0.0,0.05728642,0.04743058,0.032112766,0.0,0.0,0.0,0.0,0.03461627,0.016963731,0.0366844,0.0,0.30327106,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.09127754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24656053,0.0,0.0,0.20754215,0.14740583,0.0,0.11673119,0.0,0.0,0.0,0.19048274
0.08606084,0.0,0.092232876,0.06930299,0.13473009,0.051677153,0.013037421,0.10341018,0.0,0.0,0.0,0.06409338,0.0,0.0,0.0,0.08016737,0.06670781,0.0,0.0,0.11273643,0.0,0.04199973,0.083843715
0.07413648,0.0,0.0,0.038606536,0.018997993,0.0,0.050981008,0.030226024,0.0,0.12341434,0.0,0.0,0.0,0.0,0.0,0.051858682,0.20477186,0.0,0.2576243,0.0,0.0,0.0,0.14938276
0.0,0.0,0.0,0.2159508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40922084,0.0,0.17777555,0.0,0.0,0.0,0.0,0.19705273
0.04447381,0.0,0.005077283,0.15064786,0.0,0.02465398,0.0044695786,0.0,0.0,0.046001066,0.0,0.02243549,0.08728498,0.0,0.09429767,0.0950605,0.12565415,0.021404322,0.11095414,0.0062063113,0.0,0.0,0.16137885
0.0,0.0,0.0,0.09196444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28998083,0.0,0.0,0.30367768,0.0,0.0,0.0,0.0,0.0,0.0,0.31437695
0.0,0.0,0.0,0.17984247,0.020381073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36598107,0.0,0.07872662,0.0,0.045885466,0.16334471,0.0,0.0,0.0,0.0,0.14583862
0.052736167,0.0,0.0,0.09165074,0.0,0.0,0.0,0.0,0.0,0.13442087,0.0,0.08373366,0.14274533,0.03206616,0.029897502,0.12313349,0.0,0.0152986655,0.15984139,0.0,0.0,0.0,0.134476
0.0,0.0,0.0,0.005324891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48491654,0.0,0.0,0.39758393,0.0,0.0,0.0,0.0,0.0,0.0,0.112174585
0.043919373,0.0,0.0,0.06601979,0.0,0.0,0.0,0.0,0.0,0.15319167,0.0,0.13904539,0.09248506,0.06899311,0.02571413,0.07828317,0.20693514,0.0066157226,0.0,0.0,0.0,0.0,0.11879737
0.0,0.065318756,0.2180457,0.0,0.0898422,0.17118494,0.2113379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287366,0.015533867
0.0,0.0,0.074856095,0.034286913,0.0,0.0,0.4089821,0.40301362,0.0,0.025278248,0.0,0.0,0.0,0.0,0.0,0.0,0.016175482,0.0,0.037407566,0.0,0.0,0.0,0.0
0.017127955,0.0,0.18074618,0.025506908,0.11674562,0.15739708,0.16788888,0.0,0.0,0.024435075,0.00861811,0.0,0.0,0.01921077,0.03699135,0.0,0.0,0.021899773,0.0,0.17603348,0.0,0.0,0.047398802
0.16720925,0.0,0.073201716,0.0562077,0.11280468,0.0,0.0,0.0,0.0,0.0,0.0,0.02550623,0.041653715,0.07263577,0.11887548,0.03855559,0.0699455,0.0,0.04415339,0.1251952,0.0,0.054055795,0.0
