0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.020422464,0.13769059,0.13217093,0.18502712,0.11176512,0.0,0.0,0.0,0.0,0.0,0.0,0.18055296,0.0,0.014078015,0.0,0.12570179,0.0,0.09259104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077871434,0.9168095,0.0,0.0,0.005319126
0.0,0.1317766,0.0,0.0,0.12907326,0.090607636,0.11908292,0.061865907,0.0,0.0,0.0,0.0,0.007395716,0.0,0.08383292,0.0,0.03150553,0.0,0.2301548,0.0,0.11470475,0.0,0.0
0.0,0.15054725,0.0,0.03238819,0.0,0.104137585,0.10538692,0.070278555,0.0,0.0,0.0,0.0,0.05508769,0.0077310153,0.061633043,0.0,0.06633604,0.0,0.19827917,0.0,0.14819446,0.0,0.0
0.0,0.15946464,0.0,0.015520424,0.126833,0.0,0.10759214,0.044343166,0.0,0.0,0.0057577835,0.0,0.027602963,0.0,0.05352138,0.0,0.07834135,0.0,0.23995014,0.0,0.14107297,0.0,0.0
0.0,0.16120316,0.0,0.020693105,0.111830495,0.08778433,0.0,0.039124265,0.0,0.0,0.017223928,0.0,0.04303929,0.008357926,0.043663513,0.0,0.08663314,0.0,0.23116761,0.0,0.14927915,0.0,0.0
0.0,0.0,0.08965518,0.037007704,0.09286345,0.073794775,0.12273896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25588846,0.26088807,0.024169194,0.0,0.0,0.0087136915,0.034280527,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.026856894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88584167,0.0,0.0,0.0,0.0,0.0,0.016177112,0.07112436,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.045156408,0.0,0.0,0.0,0.0,0.0,0.7008898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25395375,0.0,0.0,0.0
0.0,0.06385497,0.0,0.093695685,0.0,0.04432656,0.022347374,0.07167386,0.0,0.106471814,0.057957806,0.0,0.09940592,0.0,0.09111556,0.0,0.060133625,0.0,0.040157035,0.06282392,0.08542921,0.100606754,0.0
0.0,0.051104445,0.0,0.0397442,0.17739406,0.14909804,0.2347275,0.14823565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08338319,0.055733353,0.0,0.0,0.0,0.060579564,0.0,0.0
0.0,0.0,0.09169852,0.0,0.03341863,0.0,0.0,0.8002513,0.022670854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020761648,0.0,0.0,0.0,0.0,0.031199073
0.0,0.09617214,0.0,0.0,0.1314341,0.1289215,0.15362373,0.10334327,0.0,0.0,0.0,0.0,0.0,0.0,0.13779874,0.0,0.0,0.0,0.15147975,0.0,0.09722674,0.0,0.0
0.0,0.06712374,0.0,0.039410878,0.0,0.023050716,0.0,0.32693172,0.0,0.0,0.06728288,0.0,0.06939722,0.0,0.0,0.21759062,0.0,0.0,0.06743746,0.0,0.06309885,0.05867594,0.0
0.0,0.17649664,0.0,0.0943071,0.064248376,0.08361421,0.057497643,0.0,0.0,0.0,0.06950578,0.0,0.11010562,0.0,0.0,0.0,0.11821243,0.0,0.0,0.0,0.16721353,0.058798756,0.0
0.019914104,0.0,0.8500125,0.05334964,0.02608942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05063437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.11585077,0.0,0.017647136,0.15888062,0.11859581,0.15899692,0.072970375,0.0,0.0,0.0,0.0,0.0,0.0,0.12234159,0.0,0.043875534,0.0,0.19084121,0.0,0.0,0.0,0.0
0.0,0.05592759,0.0,0.048195533,0.0,0.0,0.0,0.0,0.0,0.11643687,0.06427954,0.0,0.28452644,0.039784387,0.0,0.0,0.06317474,0.0,0.10640644,0.15345968,0.06780884,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
